,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
"Essex County, Virginia",587.2859725005758,566.3286097802774,569.6882092585487,557.2497777278927,547.7976352554981,525.7070766115982,530.5197999428302,560.7770734235165,552.6773922352085,537.6717243581979,530.6543648302072
"Fairfax County, Virginia",66364.99735855692,66622.92507846568,66834.35182039242,67203.93185276214,67431.84990722533,67423.90424950747,67122.68859212296,78238.49007202772,77643.92480274537,77228.38152818804,78421.64826146107
"Fauquier County, Virginia",4323.801869411386,4350.038550309747,4319.482378199583,4326.5747796306805,4312.803145946483,4305.017484576925,4307.830426266935,4993.044925791632,5019.56240392411,5033.6168514444225,5041.315632323477
"Floyd County, Virginia",822.5497091700232,819.6967360092978,829.082209738379,825.0826896341166,823.4562400019953,825.9892636442706,798.885997028289,888.0175469350544,888.4632179314076,884.4294776382917,883.8127297596002
"Fluvanna County, Virginia",1421.9008243703356,1426.8868734807286,1434.8858705110715,1418.2213185517962,1424.247235980788,1416.2615683812896,1419.701122855537,1631.3211630911096,1641.7881230237776,1639.6831043899165,1645.0091544474997
"Franklin County, Virginia",3114.4474375696327,3081.038313887834,3050.5354810901385,3026.031885270655,3024.2187804285286,2992.649463628727,2984.1172245973307,3261.5576365444535,3306.230697937731,3306.124397536233,3260.248097291628
"Frederick County, Virginia",4993.0109251133,4938.431146228599,4927.939113848515,4972.320151009892,5099.97075977881,5179.120760048127,5184.560074574505,6062.318722928469,6252.021277762178,6266.786317142034,6377.004587987959
"Giles County, Virginia",948.4938485435722,936.2287212029858,936.362015511431,923.8969035299949,918.6175637628413,901.033086773477,876.0095783837846,1017.7343546430366,993.4197512583245,960.3776699475684,967.0078121475863
"Gloucester County, Virginia",2054.847718462452,2038.9697324575488,1987.3629132002657,1943.9550324359925,1926.49054191332,1926.2772278416255,1895.8943815106215,2246.3415979133465,2250.901952291804,2286.690495087535,2224.4815527885467
"Goochland County, Virginia",1160.1471692055727,1162.2802235661488,1162.2935314079025,1177.5982439410375,1151.854816751196,1179.2513740239385,1151.534867232746,1409.3886822276224,1401.9811000837506,1378.7667121746267,1407.23803865934
"Grayson County, Virginia",759.9042429225756,747.2391678893812,730.7745573927738,722.2556262031314,710.84373356023,701.5515658470605,662.2498622228968,789.361532220737,793.5215338490639,798.7852592703498,768.8894584026287
"Greene County, Virginia",1074.7846394754422,1084.8767025738277,1126.8047358561782,1160.8004408514992,1183.1176214088464,1186.7571605239436,1195.4760547653445,1367.416323251411,1390.2611897913268,1395.1434492464539,1444.1478492465335
"Greensville County, Virginia",516.6815406935007,500.5902406169032,489.08502036899944,485.8720878081995,499.0037792773156,493.04453059163734,492.9378735557903,658.8088790280342,656.2125096404757,655.3389054085832,666.1195072792735
"Halifax County, Virginia",1972.4180952999325,1947.1412845460122,1915.4519596904286,1892.454870214556,1855.7661668177348,1821.3571846989616,1781.3755289780913,2054.6431942190843,2049.426517776296,2029.3215805192249,1985.8845466563948
"Hanover County, Virginia",6801.302849606458,6708.04795829274,6695.449487235587,6675.105343101409,6699.062345899905,6646.575654672337,6569.545379332753,7598.618445961552,7620.129974787889,7572.898989747862,7575.151589371318
"Henrico County, Virginia",18505.04170423043,18477.00535586624,18473.392432434648,18603.109469999014,18721.09462222384,18685.89903097252,18586.738079161954,21563.602482866798,21540.64424367515,21404.02007648645,21685.9893958639
"Henry County, Virginia",2700.846349027709,2660.478118223257,2631.7883686785967,2590.5802326073044,2611.830885984364,2584.6743232340955,2571.249362697309,2964.519033541966,2960.959233345195,2961.6470153523883,2936.6151100643688
"Highland County, Virginia",80.65650661292727,82.08299319328995,80.6698360437718,75.6171397791567,70.96439120714967,68.2847222364939,64.25856485963342,77.15217674222808,75.72120992549942,77.34992235604342,70.89828756584384
"Isle of Wight County, Virginia",2062.4734050727857,2037.7032422255024,2023.9849694428644,1961.939457117965,1975.0844780179254,1973.924623232635,1970.1784486707818,2362.875996937796,2439.138025942348,2491.3310937191827,2438.164810285467
"James City County, Virginia",3887.5901585317165,3904.361345937748,3919.999359009268,3986.7509592186434,4067.7407879590473,4033.0384504162403,3980.9650147230345,4642.294736506827,4677.056657985942,4732.540175961839,4776.109921234381
"King and Queen County, Virginia",359.0747569151473,350.7024926429763,344.7832322498317,338.98395832337854,334.77114573651306,326.9054861927971,314.2270601396672,352.689437517121,358.8663247104038,358.45196952758505,343.94558549518484
"King George County, Virginia",1602.5447506843675,1601.8515123349985,1620.0758667721723,1655.8447099061766,1672.336000853564,1690.1337703255315,1689.5871773045428,1908.7042875346037,1972.8412729056158,1998.4906124409085,2019.2954820967582
"King William County, Virginia",948.2672050410338,949.5470462930158,962.5187414138157,960.079045376543,948.7471509077997,986.1424220848346,980.996419804308,1154.5465460215014,1172.70118324586,1186.4744546558545,1198.5234460433726
"Lancaster County, Virginia",443.4907891098631,442.57090725795547,433.63869894486044,423.49331812309674,427.39948903326575,436.90494922903827,431.2656500618102,513.1909017422413,512.247135600077,505.7794709777129,510.03319289410086
"Lee County, Virginia",1241.683547788783,1216.8600024508494,1192.1431141487624,1162.4935160487519,1138.7498489110417,1121.7919847059147,1110.020132662939,1210.6810417275651,1221.065243762288,1199.1973340396728,1181.4685766237242
"Loudoun County, Virginia",23564.539044227124,24439.868778459655,25326.29034787118,26272.451049467876,27217.3851411796,28102.793414777858,28704.130766297636,31908.195593725344,32430.456630598543,32712.28463371605,34546.58742461993
"Louisa County, Virginia",1742.8204030157658,1758.1251803161733,1730.4086951140714,1751.3660362452792,1777.5093895386378,1826.7298736602083,1847.620567637193,2104.2569161096053,2186.6287411347494,2215.7721200704655,2240.244086661991
"Lunenburg County, Virginia",597.658018413969,601.4708833082263,573.5944017578086,584.2597167388718,589.0057929158813,558.6229681739683,558.9295882615738,668.3965308334396,682.2730787601724,699.1156535649859,678.0567885504449
"Madison County, Virginia",723.7088148233648,724.1621018284419,717.8428937426892,719.8692910674185,715.2298719262559,712.9768310989882,702.2448473746114,808.3644747961752,822.9752639914686,826.114601183258,818.6423628673845
"Mathews County, Virginia",466.4212098424218,430.42574479496966,409.2284091412883,404.98893769273377,392.6838220596138,390.59075599157114,375.0993882484313,421.28908010278326,416.62094280914414,407.84720980370355,411.51954992824585
"Mecklenburg County, Virginia",1594.265749249926,1579.0543211436122,1569.8554810354449,1555.4973308049978,1509.3031672124037,1483.2131100533322,1446.737699139114,1689.8157087168074,1667.3320926036818,1665.9896672198006,1628.5253279597353
"Middlesex County, Virginia",437.8381605117904,434.3719471758541,434.27861957085156,430.8390435075131,427.59945208502427,446.65038235819395,436.2516991722028,485.0374759674284,489.39535933088473,500.8039675173357,496.14221160418685
"Montgomery County, Virginia",7219.54134950409,7164.708333022434,7137.845039339836,7297.78475417416,7168.641184383383,7274.294518935223,7273.467921510136,10599.242400165533,10592.889671214407,10658.517820861589,11105.133964782292
"Nelson County, Virginia",721.69574692948,731.5078488019492,733.520916695834,730.4812883251036,733.7342091784371,725.228607419639,711.5503229295346,780.3525070442927,775.3223414407875,751.2844610078367,764.6407216442478
"New Kent County, Virginia",1117.7391468782744,1142.189403385289,1127.6845646482795,1140.5895910257661,1155.001123746864,1164.8532355009577,1164.759929485046,1315.1886679833858,1345.9672314991324,1373.0248561121052,1374.8224393612536
"Northampton County, Virginia",537.1323202744348,555.9966169266905,561.7025632481411,569.354951898345,562.7957708792093,566.1420193375452,568.6750213907295,667.5159780274618,660.0855551944438,657.166335889029,673.8791598772432
"Northumberland County, Virginia",509.1758405498592,491.04479212859707,491.05812155944153,483.8723493451593,474.9401410320642,459.9020387049105,463.64823485585447,519.6065505790899,525.4938465903097,532.0341605304607,513.0306813531782
"Nottoway County, Virginia",779.9017139093419,782.3147510849255,759.7975858867286,744.5061811953473,730.2946547041897,745.6660359806378,734.374129804428,995.0713820676319,974.0938614885246,959.5593580416909,974.827596803959
"Orange County, Virginia",1917.6117592690573,1902.0936678969556,1908.2262423617947,1885.0024662052017,1894.4012909542184,1892.9614749430111,1891.3483547417343,2182.5757982041077,2215.843840988785,2264.0662829112375,2236.150718699645
"Page County, Virginia",1251.0823725377998,1249.682566408217,1231.1249114326579,1215.2469038386635,1211.274064185181,1220.499563155037,1216.1267542198557,1389.5383971082304,1389.5146344066818,1362.1362309114127,1371.2782272359725
"Patrick County, Virginia",890.3411129307248,890.1811381714997,872.6366926528506,864.0244554472965,829.5221457235207,815.4439351298988,799.6592551409069,931.8718624135257,948.7257400535284,952.8269506674297,916.8234158817111
"Pittsylvania County, Virginia",3416.9294556516497,3386.1733420788178,3380.8006315284797,3352.6308161431193,3303.8103228923383,3226.193444650142,3114.207572581705,3583.1828568272213,3543.323686579921,3522.550187590156,3460.9302835743747
"Powhatan County, Virginia",1670.7360373704046,1618.3959698821275,1587.3998617868215,1530.6736991107002,1480.800008110476,1448.6574394279965,1433.7659824292232,1682.4449828945922,1710.030968341207,1718.5965068493886,1631.408472367506
"Prince Edward County, Virginia",1879.3492978798563,1886.7883508692753,1895.1072758289772,1850.17960246843,1773.6959417389253,1765.0303652209027,1750.1389082221294,2244.6075963383155,2215.429453324338,2240.7685697662437,2205.700049423272
"Prince George County, Virginia",2123.4391039647335,2072.9388001802718,2138.0239192868107,2114.0802675082505,2130.051559529066,2137.583983301669,2121.6526579842966,3385.188515656704,3425.04671184697,3410.1374479812825,3634.1128436959348
"Prince William County, Virginia",28969.803770679777,29316.786812389866,29680.434082222855,30157.467289322965,30640.859757568633,30803.065993784705,30986.922679946812,36895.280562024,37198.47208448487,37347.50532716373,38365.73509932029
"Pulaski County, Virginia",1649.2455190054166,1613.4366875788785,1615.9296797504385,1601.5047960094048,1585.0002403984458,1572.108565040895,1535.3798517624489,1839.034139097052,1841.547690534021,1839.1994118661626,1819.0488156722054
"Rappahannock County, Virginia",383.6716587505427,367.0470734947103,362.3409856102343,360.4878924755746,356.8750122221667,345.71642194349295,323.4525591095233,375.994846258595,379.08516071283157,384.34748769711564,363.901909688426
"Richmond County, Virginia",385.53810290513786,388.3110778917052,393.6437353822369,391.9372875759576,391.044064585739,405.54890332274874,401.7893777409603,478.4610835886963,481.48825276740325,492.7583827790639,497.2637810100639
"Roanoke County, Virginia",5354.405305242664,5273.722096589867,5255.524357836201,5218.049088485007,5224.808232555902,5195.491934994276,5081.466292992084,6063.6213730614845,6050.502739836367,6015.335257394272,6006.055923704822
"Rockbridge County, Virginia",1074.984537759928,1077.1842608638176,1043.5885035611047,1043.4285288018796,1115.312758682755,1145.9622368088312,1117.67245654587,1289.7132072710965,1303.723130444288,1301.661955550978,1335.265039052867
"Rockingham County, Virginia",4805.207755912129,4799.661762760812,4751.441158665308,4801.688160085542,4863.227024503804,4852.055061616104,4807.91399738811,5715.853311814635,5756.7720686638795,5826.2523613320245,5846.94783712397
"Russell County, Virginia",1412.115402948647,1392.4645403420195,1405.262909683659,1355.9491411352678,1332.0321482183972,1307.4219169521573,1276.7324721226387,1444.5207800375313,1439.2048038119622,1444.313402268157,1399.95001960431
"Scott County, Virginia",1115.259462548468,1096.3685070345234,1075.9310784735244,1061.692871531587,1040.85549527798,1021.7512472814321,1012.552428762356,1199.6461049894547,1203.8813714563853,1194.6354451028992,1170.1518292356873
"Shenandoah County, Virginia",2300.163529937752,2295.0974826532015,2261.2350719663254,2275.7532401341796,2271.8070809314772,2301.6433126524016,2284.298830185511,2685.5402856294077,2707.625477519584,2704.574863113831,2721.516887812283
"Smyth County, Virginia",1653.378311829033,1639.0867871637176,1603.211308582957,1620.3024886856197,1605.1310704609302,1591.1195070215308,1555.7372821492897,1779.50177298312,1778.5592399407956,1775.251915561626,1755.9395557214643
"Southampton County, Virginia",975.0504789603833,951.5334337361207,924.9501228685295,908.778824617774,899.8732751663681,899.7266298379877,881.1422944116487,1020.013801776968,1020.4767633253841,1025.8913295113148,997.6409544472209
"Spotsylvania County, Virginia",8666.3346979884,8624.43334515683,8567.520505681614,8566.66729257302,8659.162276794055,8701.783548425774,8688.478574355679,10178.050063413157,10405.782209288544,10593.304644366002,10556.486470065256
"Stafford County, Virginia",10106.299729323959,10130.73669957831,10032.615745620893,9964.35770383518,10087.768819566452,10211.73987933865,10367.773595975532,12415.54408117738,12736.810434777304,12766.344910213793,12928.23735750386
"Surry County, Virginia",363.5541797079939,350.24918404880844,336.1043047118733,323.2792549194538,310.32088922949833,298.5357077556779,277.0317520143909,334.7843282942739,324.1022641350704,323.44686408314186,300.40277439824297
"Sussex County, Virginia",498.0572385637189,496.24413372159273,472.63376089232753,452.1563440387951,440.8644378625853,440.5844766366688,439.98454430321124,588.0990015876482,589.332767275818,582.9656275280615,573.4351149501289
